C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_326.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_326.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_326.jpg, 0, 0, 0, 8.230182E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_427.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_427.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_427.jpg, 0, 0, 0, 8.186184E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_532.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_532.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_532.jpg, 0, 0, 0, 8.195126E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_637.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_637.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_637.jpg, 0, 0, 0, 8.174263E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_743.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_743.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_743.jpg, 0, 0, 0, 8.236667E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_844.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_844.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_844.jpg, 0, 0, 0, 8.235427E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_56_947.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_56_947.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_56_947.jpg, 0, 0, 0, 8.254345E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_048.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_048.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_048.jpg, 0, 0, 0, 8.211823E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_148.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_148.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_148.jpg, 0, 0, 0, 8.150032E-05
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_254.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_254.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_254.jpg, 0, 0.3101457, 0, 0.2049581
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_356.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_356.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_356.jpg, -0.2474919, 0.6031122, 0, 0.7653272
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_464.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_464.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_464.jpg, -0.5472099, 0.9028301, 0, 1.696113
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_566.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_566.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_566.jpg, -0.3744639, 1, 0, 3.114278
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_670.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_670.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_670.jpg, -0.06346026, 1, 0, 4.29021
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_772.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_772.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_772.jpg, 0, 1, 0, 5.450795
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_875.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_875.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_875.jpg, 0, 1, 0, 6.602462
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_57_977.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_57_977.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_57_977.jpg, 0, 1, 0, 7.742975
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_080.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_080.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_080.jpg, -0.0462258, 1, 0, 8.871997
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_181.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_181.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_181.jpg, -0.3286709, 1, 0, 9.958712
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_287.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_287.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_287.jpg, -0.3463095, 1, 0, 11.224
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_389.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_389.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_389.jpg, -0.04278089, 1, 0, 12.13356
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_490.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_490.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_490.jpg, 0, 1, 0, 13.51249
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_594.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_594.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_594.jpg, 0, 1, 0, 14.33979
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_695.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_695.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_695.jpg, 0, 1, 0, 15.65072
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_797.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_797.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_797.jpg, -0.1558224, 1, 0, 16.44393
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_58_900.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_58_900.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_58_900.jpg, -0.4641465, 1, 0, 17.5999
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_002.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_002.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_002.jpg, -0.6920388, 1, 0, 18.29577
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_104.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_104.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_104.jpg, -0.3869191, 1, 0, 19.4349
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_204.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_204.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_204.jpg, -0.08733846, 1, 0, 20.34836
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_305.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_305.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_305.jpg, 0, 1, 0, 21.40889
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_408.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_408.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_408.jpg, 0, 1, 0, 22.58167
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_513.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_513.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_513.jpg, 0.08165941, 1, 0, 23.54075
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_616.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_616.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_616.jpg, 0.2580867, 1, 0, 24.45432
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_721.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_721.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_721.jpg, 0, 1, 0, 25.40962
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_829.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_829.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_829.jpg, 0, 1, 0, 26.54903
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_40_59_935.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_40_59_935.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_40_59_935.jpg, 0, 1, 0, 27.49003
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_039.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_039.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_039.jpg, 0, 1, 0, 28.42179
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_143.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_143.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_143.jpg, 0, 1, 0, 29.34423
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_251.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_251.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_251.jpg, 0, 1, 0, 30.19129
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_357.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_357.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_357.jpg, 0, 1, 0, 30.19042
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_464.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_464.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_464.jpg, 0, 1, 0, 30.19025
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_574.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_574.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_574.jpg, 0, 1, 0, 30.19037
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_678.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_678.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_678.jpg, 0, 1, 0, 30.19031
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_779.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_779.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_779.jpg, 0, 1, 0, 30.19031
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_882.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_882.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_882.jpg, 0, 1, 0, 30.19029
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_00_985.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_00_985.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_00_985.jpg, 0, 1, 0, 30.19029
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_090.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_090.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_090.jpg, 0, 1, 0, 30.19032
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_194.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_194.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_194.jpg, 0, 1, 0, 30.1903
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_297.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_297.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_297.jpg, -0.2101509, 1, 0, 30.17799
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_406.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_406.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_406.jpg, -0.04891563, 1, 0, 30.19062
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_514.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_514.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_514.jpg, 0, 1, 0, 30.18993
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_618.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_618.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_618.jpg, 0, 1, 0, 30.19025
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_722.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_722.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_722.jpg, 0, 1, 0, 30.19023
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_826.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_826.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_826.jpg, -0.0269934, 1, 0, 30.19017
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_01_932.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_01_932.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_01_932.jpg, -0.292806, 1, 0, 30.17004
C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\center_2024_04_22_00_41_02_033.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\left_2024_04_22_00_41_02_033.jpg, C:\Users\bryan_e7nopgx\Downloads\simulator-windows-64\Training_Data_001\IMG\right_2024_04_22_00_41_02_033.jpg, 0, 1, 0, 30.1894
